Title,Description,BiocVersion,Genome,SourceType,SourceUrl,SourceVersion,Species,TaxonomyId,Coordinate_1_based,DataProvider,Maintainer,RDataClass,DispatchClass,ResourceName,RDataPath,Tags
PRAD_Methylation-20160128_se,PRAD_Methylation-20160128_se data specific to the PRAD cohort of the TCGA project,3.16,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,Rds,PRAD_Methylation-20160128_se.rds,curatedTCGAData/v2.0.1/PRAD_Methylation-20160128_se.rds,Methylation
PRAD_Mutation-20160128,PRAD_Mutation-20160128 data specific to the PRAD cohort of the TCGA project,3.16,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,PRAD_Mutation-20160128.rda,curatedTCGAData/v2.0.1/PRAD_Mutation-20160128.rda,Mutation
PRAD_RNASeq2Gene-20160128,PRAD_RNASeq2Gene-20160128 data specific to the PRAD cohort of the TCGA project,3.16,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,PRAD_RNASeq2Gene-20160128.rda,curatedTCGAData/v2.0.1/PRAD_RNASeq2Gene-20160128.rda,RNASeq2Gene
PRAD_RPPAArray-20160128,PRAD_RPPAArray-20160128 data specific to the PRAD cohort of the TCGA project,3.16,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,PRAD_RPPAArray-20160128.rda,curatedTCGAData/v2.0.1/PRAD_RPPAArray-20160128.rda,RPPAArray
PRAD_sampleMap-20160128,PRAD_sampleMap-20160128 data specific to the PRAD cohort of the TCGA project,3.16,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,PRAD_sampleMap-20160128.rda,curatedTCGAData/v2.0.1/PRAD_sampleMap-20160128.rda,sampleMap
READ_CNASeq-20160128,READ_CNASeq-20160128 data specific to the READ cohort of the TCGA project,3.16,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,Rda,READ_CNASeq-20160128.rda,curatedTCGAData/v2.0.1/READ_CNASeq-20160128.rda,CNASeq
READ_CNASNP-20160128,READ_CNASNP-20160128 data specific to the READ cohort of the TCGA project,3.16,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,Rda,READ_CNASNP-20160128.rda,curatedTCGAData/v2.0.1/READ_CNASNP-20160128.rda,CNASNP
READ_CNVSNP-20160128,READ_CNVSNP-20160128 data specific to the READ cohort of the TCGA project,3.16,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,Rda,READ_CNVSNP-20160128.rda,curatedTCGAData/v2.0.1/READ_CNVSNP-20160128.rda,CNVSNP
READ_colData-20160128,READ_colData-20160128 data specific to the READ cohort of the TCGA project,3.16,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,DFrame,Rda,READ_colData-20160128.rda,curatedTCGAData/v2.0.1/READ_colData-20160128.rda,colData
READ_GISTIC_AllByGene-20160128,READ_GISTIC_AllByGene-20160128 data specific to the READ cohort of the TCGA project,3.16,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,READ_GISTIC_AllByGene-20160128.rda,curatedTCGAData/v2.0.1/READ_GISTIC_AllByGene-20160128.rda,GISTIC
READ_GISTIC_Peaks-20160128,READ_GISTIC_Peaks-20160128 data specific to the READ cohort of the TCGA project,3.16,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RangedSummarizedExperiment,Rda,READ_GISTIC_Peaks-20160128.rda,curatedTCGAData/v2.0.1/READ_GISTIC_Peaks-20160128.rda,GISTIC
READ_GISTIC_ThresholdedByGene-20160128,READ_GISTIC_ThresholdedByGene-20160128 data specific to the READ cohort of the TCGA project,3.16,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,READ_GISTIC_ThresholdedByGene-20160128.rda,curatedTCGAData/v2.0.1/READ_GISTIC_ThresholdedByGene-20160128.rda,GISTIC
READ_Methylation_methyl27-20160128_assays,READ_Methylation_methyl27-20160128_assays data specific to the READ cohort of the TCGA project,3.16,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,H5File,READ_Methylation_methyl27-20160128_assays.h5,curatedTCGAData/v2.0.1/READ_Methylation_methyl27-20160128_assays.h5,Methylation
READ_Methylation_methyl27-20160128_se,READ_Methylation_methyl27-20160128_se data specific to the READ cohort of the TCGA project,3.16,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rds,READ_Methylation_methyl27-20160128_se.rds,curatedTCGAData/v2.0.1/READ_Methylation_methyl27-20160128_se.rds,Methylation
READ_Methylation_methyl450-20160128_assays,READ_Methylation_methyl450-20160128_assays data specific to the READ cohort of the TCGA project,3.16,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,H5File,READ_Methylation_methyl450-20160128_assays.h5,curatedTCGAData/v2.0.1/READ_Methylation_methyl450-20160128_assays.h5,Methylation
READ_Methylation_methyl450-20160128_se,READ_Methylation_methyl450-20160128_se data specific to the READ cohort of the TCGA project,3.16,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rds,READ_Methylation_methyl450-20160128_se.rds,curatedTCGAData/v2.0.1/READ_Methylation_methyl450-20160128_se.rds,Methylation
READ_mRNAArray-20160128,READ_mRNAArray-20160128 data specific to the READ cohort of the TCGA project,3.16,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,READ_mRNAArray-20160128.rda,curatedTCGAData/v2.0.1/READ_mRNAArray-20160128.rda,mRNAArray
READ_Mutation-20160128,READ_Mutation-20160128 data specific to the READ cohort of the TCGA project,3.16,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,READ_Mutation-20160128.rda,curatedTCGAData/v2.0.1/READ_Mutation-20160128.rda,Mutation
READ_RNASeq2Gene-20160128,READ_RNASeq2Gene-20160128 data specific to the READ cohort of the TCGA project,3.16,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,READ_RNASeq2Gene-20160128.rda,curatedTCGAData/v2.0.1/READ_RNASeq2Gene-20160128.rda,RNASeq2Gene
READ_RNASeq2GeneNorm_illuminaga-20160128,READ_RNASeq2GeneNorm_illuminaga-20160128 data specific to the READ cohort of the TCGA project,3.16,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,DFrame,Rda,READ_RNASeq2GeneNorm_illuminaga-20160128.rda,curatedTCGAData/v2.0.1/READ_RNASeq2GeneNorm_illuminaga-20160128.rda,RNASeq2GeneNorm
READ_RNASeq2GeneNorm_illuminahiseq-20160128,READ_RNASeq2GeneNorm_illuminahiseq-20160128 data specific to the READ cohort of the TCGA project,3.16,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,READ_RNASeq2GeneNorm_illuminahiseq-20160128.rda,curatedTCGAData/v2.0.1/READ_RNASeq2GeneNorm_illuminahiseq-20160128.rda,RNASeq2GeneNorm
READ_RNASeqGene-20160128,READ_RNASeqGene-20160128 data specific to the READ cohort of the TCGA project,3.16,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,READ_RNASeqGene-20160128.rda,curatedTCGAData/v2.0.1/READ_RNASeqGene-20160128.rda,RNASeqGene
READ_RPPAArray-20160128,READ_RPPAArray-20160128 data specific to the READ cohort of the TCGA project,3.16,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,READ_RPPAArray-20160128.rda,curatedTCGAData/v2.0.1/READ_RPPAArray-20160128.rda,RPPAArray
READ_sampleMap-20160128,READ_sampleMap-20160128 data specific to the READ cohort of the TCGA project,3.16,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,READ_sampleMap-20160128.rda,curatedTCGAData/v2.0.1/READ_sampleMap-20160128.rda,sampleMap
SARC_CNASNP-20160128,SARC_CNASNP-20160128 data specific to the SARC cohort of the TCGA project,3.16,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,Rda,SARC_CNASNP-20160128.rda,curatedTCGAData/v2.0.1/SARC_CNASNP-20160128.rda,CNASNP
SARC_CNVSNP-20160128,SARC_CNVSNP-20160128 data specific to the SARC cohort of the TCGA project,3.16,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,Rda,SARC_CNVSNP-20160128.rda,curatedTCGAData/v2.0.1/SARC_CNVSNP-20160128.rda,CNVSNP
SARC_colData-20160128,SARC_colData-20160128 data specific to the SARC cohort of the TCGA project,3.16,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,DFrame,Rda,SARC_colData-20160128.rda,curatedTCGAData/v2.0.1/SARC_colData-20160128.rda,colData
SARC_GISTIC_AllByGene-20160128,SARC_GISTIC_AllByGene-20160128 data specific to the SARC cohort of the TCGA project,3.16,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,SARC_GISTIC_AllByGene-20160128.rda,curatedTCGAData/v2.0.1/SARC_GISTIC_AllByGene-20160128.rda,GISTIC
SARC_GISTIC_Peaks-20160128,SARC_GISTIC_Peaks-20160128 data specific to the SARC cohort of the TCGA project,3.16,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RangedSummarizedExperiment,Rda,SARC_GISTIC_Peaks-20160128.rda,curatedTCGAData/v2.0.1/SARC_GISTIC_Peaks-20160128.rda,GISTIC
SARC_GISTIC_ThresholdedByGene-20160128,SARC_GISTIC_ThresholdedByGene-20160128 data specific to the SARC cohort of the TCGA project,3.16,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,SARC_GISTIC_ThresholdedByGene-20160128.rda,curatedTCGAData/v2.0.1/SARC_GISTIC_ThresholdedByGene-20160128.rda,GISTIC
SARC_Methylation-20160128_assays,SARC_Methylation-20160128_assays data specific to the SARC cohort of the TCGA project,3.16,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,H5File,SARC_Methylation-20160128_assays.h5,curatedTCGAData/v2.0.1/SARC_Methylation-20160128_assays.h5,Methylation
SARC_Methylation-20160128_se,SARC_Methylation-20160128_se data specific to the SARC cohort of the TCGA project,3.16,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,Rds,SARC_Methylation-20160128_se.rds,curatedTCGAData/v2.0.1/SARC_Methylation-20160128_se.rds,Methylation
SARC_Mutation-20160128,SARC_Mutation-20160128 data specific to the SARC cohort of the TCGA project,3.16,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,SARC_Mutation-20160128.rda,curatedTCGAData/v2.0.1/SARC_Mutation-20160128.rda,Mutation
SARC_RNASeq2Gene-20160128,SARC_RNASeq2Gene-20160128 data specific to the SARC cohort of the TCGA project,3.16,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,SARC_RNASeq2Gene-20160128.rda,curatedTCGAData/v2.0.1/SARC_RNASeq2Gene-20160128.rda,RNASeq2Gene
SARC_RPPAArray-20160128,SARC_RPPAArray-20160128 data specific to the SARC cohort of the TCGA project,3.16,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,SARC_RPPAArray-20160128.rda,curatedTCGAData/v2.0.1/SARC_RPPAArray-20160128.rda,RPPAArray
SARC_sampleMap-20160128,SARC_sampleMap-20160128 data specific to the SARC cohort of the TCGA project,3.16,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,SARC_sampleMap-20160128.rda,curatedTCGAData/v2.0.1/SARC_sampleMap-20160128.rda,sampleMap
SKCM_CNASeq-20160128,SKCM_CNASeq-20160128 data specific to the SKCM cohort of the TCGA project,3.16,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,Rda,SKCM_CNASeq-20160128.rda,curatedTCGAData/v2.0.1/SKCM_CNASeq-20160128.rda,CNASeq
SKCM_CNASNP-20160128,SKCM_CNASNP-20160128 data specific to the SKCM cohort of the TCGA project,3.16,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,Rda,SKCM_CNASNP-20160128.rda,curatedTCGAData/v2.0.1/SKCM_CNASNP-20160128.rda,CNASNP
SKCM_CNVSNP-20160128,SKCM_CNVSNP-20160128 data specific to the SKCM cohort of the TCGA project,3.16,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,Rda,SKCM_CNVSNP-20160128.rda,curatedTCGAData/v2.0.1/SKCM_CNVSNP-20160128.rda,CNVSNP
SKCM_colData-20160128,SKCM_colData-20160128 data specific to the SKCM cohort of the TCGA project,3.16,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,DFrame,Rda,SKCM_colData-20160128.rda,curatedTCGAData/v2.0.1/SKCM_colData-20160128.rda,colData
SKCM_GISTIC_AllByGene-20160128,SKCM_GISTIC_AllByGene-20160128 data specific to the SKCM cohort of the TCGA project,3.16,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,SKCM_GISTIC_AllByGene-20160128.rda,curatedTCGAData/v2.0.1/SKCM_GISTIC_AllByGene-20160128.rda,GISTIC
SKCM_GISTIC_Peaks-20160128,SKCM_GISTIC_Peaks-20160128 data specific to the SKCM cohort of the TCGA project,3.16,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RangedSummarizedExperiment,Rda,SKCM_GISTIC_Peaks-20160128.rda,curatedTCGAData/v2.0.1/SKCM_GISTIC_Peaks-20160128.rda,GISTIC
SKCM_GISTIC_ThresholdedByGene-20160128,SKCM_GISTIC_ThresholdedByGene-20160128 data specific to the SKCM cohort of the TCGA project,3.16,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,SKCM_GISTIC_ThresholdedByGene-20160128.rda,curatedTCGAData/v2.0.1/SKCM_GISTIC_ThresholdedByGene-20160128.rda,GISTIC
SKCM_Methylation-20160128_assays,SKCM_Methylation-20160128_assays data specific to the SKCM cohort of the TCGA project,3.16,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,H5File,SKCM_Methylation-20160128_assays.h5,curatedTCGAData/v2.0.1/SKCM_Methylation-20160128_assays.h5,Methylation
SKCM_Methylation-20160128_se,SKCM_Methylation-20160128_se data specific to the SKCM cohort of the TCGA project,3.16,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,Rds,SKCM_Methylation-20160128_se.rds,curatedTCGAData/v2.0.1/SKCM_Methylation-20160128_se.rds,Methylation
SKCM_Mutation-20160128,SKCM_Mutation-20160128 data specific to the SKCM cohort of the TCGA project,3.16,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,SKCM_Mutation-20160128.rda,curatedTCGAData/v2.0.1/SKCM_Mutation-20160128.rda,Mutation
SKCM_RNASeq2Gene-20160128,SKCM_RNASeq2Gene-20160128 data specific to the SKCM cohort of the TCGA project,3.16,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,SKCM_RNASeq2Gene-20160128.rda,curatedTCGAData/v2.0.1/SKCM_RNASeq2Gene-20160128.rda,RNASeq2Gene
SKCM_RPPAArray-20160128,SKCM_RPPAArray-20160128 data specific to the SKCM cohort of the TCGA project,3.16,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,SKCM_RPPAArray-20160128.rda,curatedTCGAData/v2.0.1/SKCM_RPPAArray-20160128.rda,RPPAArray
SKCM_sampleMap-20160128,SKCM_sampleMap-20160128 data specific to the SKCM cohort of the TCGA project,3.16,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,SKCM_sampleMap-20160128.rda,curatedTCGAData/v2.0.1/SKCM_sampleMap-20160128.rda,sampleMap
STAD_CNASeq-20160128,STAD_CNASeq-20160128 data specific to the STAD cohort of the TCGA project,3.16,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,Rda,STAD_CNASeq-20160128.rda,curatedTCGAData/v2.0.1/STAD_CNASeq-20160128.rda,CNASeq
STAD_CNASNP-20160128,STAD_CNASNP-20160128 data specific to the STAD cohort of the TCGA project,3.16,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,Rda,STAD_CNASNP-20160128.rda,curatedTCGAData/v2.0.1/STAD_CNASNP-20160128.rda,CNASNP
STAD_CNVSNP-20160128,STAD_CNVSNP-20160128 data specific to the STAD cohort of the TCGA project,3.16,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,Rda,STAD_CNVSNP-20160128.rda,curatedTCGAData/v2.0.1/STAD_CNVSNP-20160128.rda,CNVSNP
STAD_colData-20160128,STAD_colData-20160128 data specific to the STAD cohort of the TCGA project,3.16,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,DFrame,Rda,STAD_colData-20160128.rda,curatedTCGAData/v2.0.1/STAD_colData-20160128.rda,colData
STAD_GISTIC_AllByGene-20160128,STAD_GISTIC_AllByGene-20160128 data specific to the STAD cohort of the TCGA project,3.16,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,STAD_GISTIC_AllByGene-20160128.rda,curatedTCGAData/v2.0.1/STAD_GISTIC_AllByGene-20160128.rda,GISTIC
STAD_GISTIC_Peaks-20160128,STAD_GISTIC_Peaks-20160128 data specific to the STAD cohort of the TCGA project,3.16,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RangedSummarizedExperiment,Rda,STAD_GISTIC_Peaks-20160128.rda,curatedTCGAData/v2.0.1/STAD_GISTIC_Peaks-20160128.rda,GISTIC
